CustomerID;FirstName;LastName;EmailAddress;LocationCity;LocationState;LocationCountry;Gender;AgeGroup;CustomerType
10216;John;Garcia;john.garcia10216@example.com;Toronto;NSW;UK;Male;55-64;New
10217;John;Davis;john.davis10217@example.com;London;TKY;Canada;Other;45-54;Returning
10218;John;Davis;john.davis10218@example.com;New York;NY;Germany;Female;65+;New
10219;Laura;Smith;laura.smith10219@example.com;Sydney;NSW;USA;Male;25-34;VIP
10220;Peter;Brown;peter.brown10220@example.com;Sydney;IDF;Germany;Male;18-24;Returning
10221;Chris;Smith;chris.smith10221@example.com;Paris;TKY;Australia;Female;45-54;New
10222;David;Brown;david.brown10222@example.com;London;ON;Canada;Female;65+;New
10223;Sarah;Garcia;sarah.garcia10223@example.com;Tokyo;NY;France;Female;35-44;VIP
10224;Chris;Williams;chris.williams10224@example.com;Sydney;TKY;USA;Male;45-54;New
10225;John;Garcia;john.garcia10225@example.com;Toronto;IDF;Japan;Other;65+;VIP
10226;David;Williams;david.williams10226@example.com;Paris;BE;France;Female;35-44;Returning
10227;Chris;Miller;chris.miller10227@example.com;Tokyo;ENG;France;Male;45-54;New
10228;Chris;Davis;chris.davis10228@example.com;Toronto;ON;Australia;Other;45-54;New
10229;John;Miller;john.miller10229@example.com;Sydney;ON;Australia;Male;55-64;New
10230;John;Smith;john.smith10230@example.com;Berlin;NSW;France;Female;45-54;VIP
10231;Chris;Miller;chris.miller10231@example.com;New York;ENG;Australia;Female;55-64;New
10232;David;Williams;david.williams10232@example.com;Toronto;ENG;Japan;Male;65+;New
10233;Chris;Garcia;chris.garcia10233@example.com;Sydney;NY;Germany;Female;55-64;VIP
10234;Jane;Miller;jane.miller10234@example.com;London;BE;UK;Other;35-44;New
10235;Chris;Davis;chris.davis10235@example.com;London;IDF;UK;Male;25-34;New
10236;John;Doe;john.doe10236@example.com;Paris;IDF;Germany;Female;35-44;Returning
10237;Emily;Brown;emily.brown10237@example.com;Berlin;BE;Canada;Other;25-34;Returning
10238;Laura;Doe;laura.doe10238@example.com;Berlin;TKY;Australia;Male;25-34;New
10239;John;Jones;john.jones10239@example.com;Sydney;NY;Canada;Male;45-54;New
10240;David;Brown;david.brown10240@example.com;London;IDF;Canada;Female;65+;New
10241;John;Smith;john.smith10241@example.com;Berlin;NY;USA;Other;65+;VIP
10242;Chris;Doe;chris.doe10242@example.com;New York;NY;USA;Female;25-34;New
10243;Chris;Doe;chris.doe10243@example.com;Tokyo;IDF;Canada;Male;25-34;VIP
10244;Sarah;Garcia;sarah.garcia10244@example.com;Paris;TKY;Japan;Female;65+;Returning
10245;Jane;Davis;jane.davis10245@example.com;Berlin;NSW;Australia;Other;18-24;VIP
10246;Chris;Garcia;chris.garcia10246@example.com;Paris;ENG;USA;Female;25-34;New
10247;Emily;Brown;emily.brown10247@example.com;London;ENG;Canada;Other;25-34;New
10248;Sarah;Williams;sarah.williams10248@example.com;Tokyo;TKY;France;Other;18-24;Returning
10249;Laura;Doe;laura.doe10249@example.com;Toronto;ENG;Canada;Male;18-24;Returning
10250;John;Davis;john.davis10250@example.com;Tokyo;TKY;Germany;Male;18-24;New
10251;Jane;Garcia;jane.garcia10251@example.com;Berlin;BE;Japan;Other;45-54;New
10252;Laura;Brown;laura.brown10252@example.com;Berlin;ON;USA;Other;45-54;VIP
10253;Jane;Smith;jane.smith10253@example.com;London;ON;Germany;Male;25-34;VIP
10254;David;Williams;david.williams10254@example.com;Paris;ENG;UK;Other;25-34;Returning
10255;Sarah;Williams;sarah.williams10255@example.com;Toronto;ENG;Australia;Female;18-24;Returning
10256;Peter;Garcia;peter.garcia10256@example.com;Toronto;NSW;France;Female;65+;VIP
10257;Jane;Smith;jane.smith10257@example.com;New York;NSW;Germany;Female;25-34;New
10258;John;Smith;john.smith10258@example.com;Berlin;NY;Australia;Other;18-24;New
10259;David;Smith;david.smith10259@example.com;Sydney;NY;Germany;Male;45-54;Returning
10260;Sarah;Davis;sarah.davis10260@example.com;Tokyo;NY;Japan;Male;18-24;VIP
10261;Chris;Williams;chris.williams10261@example.com;Berlin;ON;Germany;Other;25-34;VIP
10262;Laura;Williams;laura.williams10262@example.com;Toronto;TKY;Japan;Male;35-44;New
10263;Laura;Garcia;laura.garcia10263@example.com;Berlin;IDF;Japan;Male;25-34;New
10264;David;Davis;david.davis10264@example.com;Paris;ENG;Japan;Male;55-64;VIP
10265;Laura;Brown;laura.brown10265@example.com;London;TKY;Germany;Male;45-54;New
10266;Sarah;Doe;sarah.doe10266@example.com;London;TKY;Australia;Other;55-64;New
10267;Jane;Davis;jane.davis10267@example.com;Paris;BE;Canada;Male;45-54;New
10268;Laura;Doe;laura.doe10268@example.com;Sydney;ENG;Japan;Female;65+;VIP
10269;John;Miller;john.miller10269@example.com;Tokyo;TKY;France;Male;25-34;New
10270;David;Davis;david.davis10270@example.com;New York;ON;Australia;Female;65+;Returning
10271;Laura;Williams;laura.williams10271@example.com;Sydney;TKY;France;Female;25-34;Returning
10272;Emily;Doe;emily.doe10272@example.com;Tokyo;ENG;France;Male;45-54;VIP
10273;Laura;Garcia;laura.garcia10273@example.com;London;NY;Japan;Other;18-24;New
10274;David;Williams;david.williams10274@example.com;Paris;ENG;Japan;Male;18-24;Returning
10275;Laura;Garcia;laura.garcia10275@example.com;London;NY;UK;Female;45-54;New
10276;Chris;Jones;chris.jones10276@example.com;Berlin;ENG;Japan;Other;45-54;VIP
10277;Chris;Davis;chris.davis10277@example.com;Sydney;TKY;UK;Male;25-34;Returning
10278;John;Garcia;john.garcia10278@example.com;Toronto;NY;UK;Male;18-24;VIP
10279;David;Miller;david.miller10279@example.com;London;NSW;USA;Male;25-34;Returning
10280;David;Smith;david.smith10280@example.com;Sydney;ON;USA;Male;35-44;Returning
10281;Emily;Smith;emily.smith10281@example.com;Berlin;ENG;France;Male;35-44;VIP
10282;Peter;Brown;peter.brown10282@example.com;Berlin;ON;Australia;Male;45-54;New
10283;David;Brown;david.brown10283@example.com;Berlin;ON;Germany;Male;55-64;New
10284;John;Smith;john.smith10284@example.com;Sydney;NY;UK;Male;25-34;New
10285;Laura;Jones;laura.jones10285@example.com;Berlin;ON;France;Male;35-44;VIP
10286;Chris;Garcia;chris.garcia10286@example.com;Tokyo;NSW;Germany;Other;35-44;New
10287;John;Davis;john.davis10287@example.com;Berlin;NSW;France;Male;18-24;New
10288;Peter;Jones;peter.jones10288@example.com;Paris;TKY;France;Male;45-54;Returning
10289;Chris;Smith;chris.smith10289@example.com;New York;ENG;USA;Male;45-54;VIP
10290;Jane;Doe;jane.doe10290@example.com;London;ON;USA;Female;18-24;New
10291;Jane;Garcia;jane.garcia10291@example.com;New York;IDF;Japan;Other;35-44;VIP
10292;Jane;Miller;jane.miller10292@example.com;Sydney;BE;Australia;Female;18-24;New
10293;Emily;Doe;emily.doe10293@example.com;Toronto;TKY;Canada;Male;65+;VIP
10294;Laura;Smith;laura.smith10294@example.com;New York;IDF;Japan;Other;45-54;VIP
10295;Emily;Garcia;emily.garcia10295@example.com;New York;BE;Germany;Female;35-44;Returning
10296;Laura;Garcia;laura.garcia10296@example.com;New York;IDF;Japan;Female;35-44;New
10297;Sarah;Miller;sarah.miller10297@example.com;Sydney;TKY;Japan;Other;18-24;VIP
10298;John;Williams;john.williams10298@example.com;Berlin;BE;Australia;Male;55-64;New
10299;Laura;Miller;laura.miller10299@example.com;Tokyo;ENG;Australia;Female;18-24;VIP
10300;Emily;Miller;emily.miller10300@example.com;Berlin;NSW;France;Other;55-64;New
10301;Sarah;Jones;sarah.jones10301@example.com;Tokyo;TKY;Japan;Male;35-44;VIP
10302;Laura;Brown;laura.brown10302@example.com;Toronto;ENG;Australia;Female;35-44;New
10303;Laura;Williams;laura.williams10303@example.com;Toronto;ENG;USA;Female;18-24;Returning
10304;David;Jones;david.jones10304@example.com;Berlin;ENG;France;Other;18-24;New
10305;Chris;Davis;chris.davis10305@example.com;Sydney;ON;UK;Male;65+;New
10306;Laura;Davis;laura.davis10306@example.com;Tokyo;BE;Germany;Female;25-34;Returning
10307;Laura;Miller;laura.miller10307@example.com;London;IDF;UK;Other;25-34;VIP
10308;John;Garcia;john.garcia10308@example.com;Toronto;TKY;Japan;Other;45-54;Returning
10309;Peter;Garcia;peter.garcia10309@example.com;Sydney;IDF;Australia;Female;18-24;New
10310;Jane;Garcia;jane.garcia10310@example.com;Paris;NSW;USA;Female;65+;New
10311;David;Brown;david.brown10311@example.com;Sydney;TKY;Australia;Male;18-24;VIP
10312;Jane;Jones;jane.jones10312@example.com;Paris;BE;UK;Male;35-44;New
10313;Laura;Jones;laura.jones10313@example.com;Berlin;NSW;Japan;Other;55-64;VIP
10314;Laura;Davis;laura.davis10314@example.com;Toronto;ENG;Japan;Female;45-54;New
10315;Jane;Jones;jane.jones10315@example.com;Berlin;BE;USA;Other;25-34;VIP
10316;Jane;Miller;jane.miller10316@example.com;Paris;NY;USA;Male;35-44;New
10317;Jane;Garcia;jane.garcia10317@example.com;London;ON;France;Female;55-64;New
10318;Peter;Brown;peter.brown10318@example.com;Sydney;BE;France;Other;35-44;New
10319;David;Garcia;david.garcia10319@example.com;Paris;ON;USA;Male;55-64;New
10320;Chris;Jones;chris.jones10320@example.com;Sydney;BE;UK;Female;18-24;VIP
10321;Chris;Jones;chris.jones10321@example.com;Tokyo;ENG;Canada;Female;18-24;New
10322;Emily;Brown;emily.brown10322@example.com;Paris;TKY;Australia;Male;18-24;Returning
10323;John;Miller;john.miller10323@example.com;New York;TKY;Canada;Female;55-64;VIP
10324;Peter;Garcia;peter.garcia10324@example.com;Toronto;IDF;Germany;Female;18-24;New
10325;Laura;Brown;laura.brown10325@example.com;Paris;NY;Canada;Male;65+;VIP
10326;Emily;Miller;emily.miller10326@example.com;New York;BE;Canada;Other;55-64;Returning
10327;Peter;Davis;peter.davis10327@example.com;Tokyo;ENG;USA;Male;45-54;Returning
10328;Jane;Smith;jane.smith10328@example.com;Toronto;IDF;Australia;Male;35-44;New
10329;Jane;Garcia;jane.garcia10329@example.com;Toronto;ON;Germany;Other;65+;VIP
10330;Laura;Garcia;laura.garcia10330@example.com;Tokyo;NY;UK;Other;18-24;Returning
10331;John;Brown;john.brown10331@example.com;Berlin;NY;Australia;Male;25-34;New
10332;Peter;Williams;peter.williams10332@example.com;Sydney;ON;UK;Female;55-64;Returning
10333;David;Smith;david.smith10333@example.com;Sydney;IDF;Canada;Male;65+;New
10334;Sarah;Smith;sarah.smith10334@example.com;Sydney;BE;Germany;Female;18-24;Returning
10335;Laura;Doe;laura.doe10335@example.com;Tokyo;TKY;Australia;Female;35-44;Returning
10336;David;Smith;david.smith10336@example.com;Tokyo;NSW;USA;Other;18-24;VIP
10337;Chris;Smith;chris.smith10337@example.com;Paris;ON;USA;Other;65+;VIP
10338;Jane;Smith;jane.smith10338@example.com;Berlin;NSW;Canada;Female;55-64;VIP
10339;Peter;Miller;peter.miller10339@example.com;Toronto;IDF;France;Other;18-24;VIP
10340;Laura;Williams;laura.williams10340@example.com;London;BE;UK;Other;55-64;New
10341;Sarah;Doe;sarah.doe10341@example.com;Berlin;NSW;Germany;Female;35-44;Returning
10342;Emily;Smith;emily.smith10342@example.com;New York;NSW;Germany;Male;18-24;Returning
10343;Jane;Smith;jane.smith10343@example.com;Paris;NSW;France;Male;25-34;VIP
10344;Sarah;Doe;sarah.doe10344@example.com;Toronto;ON;Japan;Other;25-34;New
10345;Emily;Doe;emily.doe10345@example.com;London;ON;USA;Male;65+;VIP
10346;David;Garcia;david.garcia10346@example.com;London;TKY;Canada;Female;35-44;VIP
10347;Emily;Miller;emily.miller10347@example.com;New York;ENG;UK;Male;55-64;New
10348;Sarah;Jones;sarah.jones10348@example.com;Tokyo;ON;France;Other;25-34;Returning
10349;Chris;Brown;chris.brown10349@example.com;New York;TKY;Australia;Male;18-24;Returning
10350;Jane;Brown;jane.brown10350@example.com;Sydney;IDF;Japan;Male;25-34;VIP
10351;Chris;Garcia;chris.garcia10351@example.com;Berlin;IDF;UK;Other;65+;Returning
10352;David;Brown;david.brown10352@example.com;London;IDF;France;Male;25-34;Returning
10353;Emily;Miller;emily.miller10353@example.com;Sydney;BE;Germany;Other;65+;New
10354;David;Williams;david.williams10354@example.com;Paris;ENG;UK;Other;35-44;Returning
10355;Laura;Jones;laura.jones10355@example.com;New York;NSW;USA;Male;18-24;VIP
10356;John;Williams;john.williams10356@example.com;Toronto;NY;Germany;Female;25-34;Returning
10357;Peter;Miller;peter.miller10357@example.com;Paris;ON;USA;Other;45-54;VIP
10358;Emily;Brown;emily.brown10358@example.com;Berlin;IDF;France;Female;35-44;Returning
10359;Laura;Williams;laura.williams10359@example.com;Tokyo;ON;France;Other;18-24;VIP
10360;Sarah;Garcia;sarah.garcia10360@example.com;Paris;TKY;USA;Female;55-64;New
10361;Peter;Williams;peter.williams10361@example.com;Sydney;NSW;UK;Other;25-34;Returning
10362;Jane;Jones;jane.jones10362@example.com;Tokyo;ON;UK;Other;65+;Returning
10363;David;Davis;david.davis10363@example.com;London;IDF;USA;Male;35-44;Returning
10364;Sarah;Williams;sarah.williams10364@example.com;Paris;NY;UK;Female;18-24;VIP
10365;Laura;Brown;laura.brown10365@example.com;Berlin;TKY;UK;Male;35-44;Returning
10366;David;Brown;david.brown10366@example.com;Toronto;BE;Canada;Other;18-24;New
10367;Sarah;Jones;sarah.jones10367@example.com;New York;NY;UK;Other;65+;New
10368;Peter;Miller;peter.miller10368@example.com;Paris;NSW;Japan;Male;65+;Returning
10369;Chris;Brown;chris.brown10369@example.com;New York;NSW;UK;Other;25-34;Returning
10370;David;Miller;david.miller10370@example.com;Berlin;BE;USA;Female;65+;VIP
10371;Chris;Jones;chris.jones10371@example.com;Toronto;IDF;USA;Other;45-54;VIP
10372;Peter;Smith;peter.smith10372@example.com;London;NSW;Japan;Female;25-34;VIP
10373;Chris;Doe;chris.doe10373@example.com;New York;NY;France;Female;55-64;New
10374;Sarah;Doe;sarah.doe10374@example.com;Paris;NSW;UK;Male;65+;VIP
10375;Emily;Williams;emily.williams10375@example.com;Sydney;NY;Australia;Female;55-64;VIP
10376;Jane;Williams;jane.williams10376@example.com;Paris;IDF;Germany;Other;25-34;New
10377;Jane;Davis;jane.davis10377@example.com;New York;IDF;Canada;Female;55-64;Returning
10378;Emily;Garcia;emily.garcia10378@example.com;Berlin;ON;Germany;Female;18-24;New
10379;Chris;Smith;chris.smith10379@example.com;New York;IDF;Australia;Other;45-54;VIP
10380;Chris;Garcia;chris.garcia10380@example.com;Berlin;NY;Germany;Other;35-44;VIP
10381;Emily;Jones;emily.jones10381@example.com;Sydney;BE;Japan;Other;45-54;New
10382;Chris;Smith;chris.smith10382@example.com;London;ON;Canada;Other;65+;VIP
10383;John;Williams;john.williams10383@example.com;Berlin;NSW;UK;Other;45-54;Returning
10384;Peter;Brown;peter.brown10384@example.com;Sydney;IDF;France;Other;35-44;VIP
10385;Chris;Brown;chris.brown10385@example.com;Tokyo;ON;France;Male;45-54;New
10386;Peter;Williams;peter.williams10386@example.com;Berlin;ON;Japan;Female;45-54;New
10387;Laura;Jones;laura.jones10387@example.com;Sydney;TKY;USA;Female;65+;VIP
10388;David;Jones;david.jones10388@example.com;New York;ENG;Germany;Male;25-34;New
10389;Emily;Brown;emily.brown10389@example.com;New York;TKY;UK;Male;18-24;VIP
10390;Emily;Jones;emily.jones10390@example.com;London;IDF;France;Female;55-64;Returning
10391;John;Miller;john.miller10391@example.com;London;TKY;Germany;Female;18-24;VIP
10392;John;Garcia;john.garcia10392@example.com;Berlin;NY;Germany;Male;65+;New
10393;Jane;Brown;jane.brown10393@example.com;Berlin;NSW;UK;Female;35-44;New
10394;Peter;Garcia;peter.garcia10394@example.com;Berlin;ENG;Japan;Male;45-54;VIP
10395;John;Garcia;john.garcia10395@example.com;Tokyo;BE;France;Female;65+;VIP
10396;David;Garcia;david.garcia10396@example.com;London;ENG;France;Female;55-64;New
10397;Peter;Doe;peter.doe10397@example.com;Sydney;BE;UK;Female;35-44;VIP
10398;Chris;Smith;chris.smith10398@example.com;Paris;NSW;Canada;Other;25-34;Returning
10399;David;Smith;david.smith10399@example.com;Toronto;ENG;Japan;Female;25-34;VIP
10400;Sarah;Miller;sarah.miller10400@example.com;Berlin;ENG;Australia;Female;65+;New
10401;Emily;Davis;emily.davis10401@example.com;Toronto;BE;USA;Male;55-64;New
10402;David;Garcia;david.garcia10402@example.com;Berlin;NY;Japan;Female;35-44;VIP
10403;David;Williams;david.williams10403@example.com;New York;NSW;Canada;Male;65+;VIP
10404;Chris;Jones;chris.jones10404@example.com;London;NSW;UK;Female;35-44;Returning
10405;Jane;Miller;jane.miller10405@example.com;Berlin;ENG;Australia;Male;35-44;Returning
10406;Chris;Smith;chris.smith10406@example.com;London;BE;France;Male;18-24;VIP
10407;Chris;Doe;chris.doe10407@example.com;Berlin;NSW;Germany;Male;35-44;Returning
10408;David;Garcia;david.garcia10408@example.com;Toronto;NY;France;Female;55-64;Returning
10409;Emily;Doe;emily.doe10409@example.com;Tokyo;NY;France;Male;18-24;New
10410;John;Jones;john.jones10410@example.com;Sydney;BE;USA;Male;25-34;New
10411;Peter;Williams;peter.williams10411@example.com;Berlin;ON;Australia;Other;55-64;Returning
10412;John;Doe;john.doe10412@example.com;Tokyo;ON;Germany;Other;18-24;Returning
10413;Emily;Davis;emily.davis10413@example.com;Paris;ON;UK;Female;25-34;Returning
10414;Emily;Jones;emily.jones10414@example.com;New York;TKY;France;Other;45-54;Returning
10415;David;Davis;david.davis10415@example.com;New York;ENG;Australia;Female;65+;New
10416;Sarah;Garcia;sarah.garcia10416@example.com;New York;TKY;Australia;Other;18-24;New
10417;Chris;Davis;chris.davis10417@example.com;Paris;BE;UK;Female;55-64;VIP
10418;Emily;Brown;emily.brown10418@example.com;Sydney;NSW;Canada;Other;45-54;Returning
10419;Jane;Garcia;jane.garcia10419@example.com;London;BE;Canada;Male;25-34;VIP
10420;Chris;Jones;chris.jones10420@example.com;Toronto;NSW;Australia;Other;25-34;VIP
10421;Sarah;Miller;sarah.miller10421@example.com;Paris;ENG;Japan;Female;65+;VIP
10422;Peter;Williams;peter.williams10422@example.com;Berlin;ON;Australia;Male;18-24;New
10423;Sarah;Davis;sarah.davis10423@example.com;Tokyo;BE;Germany;Other;25-34;VIP
10424;Laura;Davis;laura.davis10424@example.com;London;BE;USA;Female;18-24;Returning
10425;Sarah;Garcia;sarah.garcia10425@example.com;Tokyo;IDF;USA;Other;35-44;VIP
10426;Sarah;Miller;sarah.miller10426@example.com;Sydney;NY;USA;Male;65+;VIP
10427;Chris;Jones;chris.jones10427@example.com;New York;NSW;Australia;Female;18-24;Returning
10428;Jane;Davis;jane.davis10428@example.com;Tokyo;ON;Germany;Male;18-24;Returning
10429;David;Jones;david.jones10429@example.com;Toronto;IDF;Germany;Other;25-34;New
10430;Emily;Miller;emily.miller10430@example.com;Toronto;ENG;Australia;Female;35-44;VIP
10431;Emily;Brown;emily.brown10431@example.com;Sydney;NY;Canada;Other;45-54;VIP
10432;John;Smith;john.smith10432@example.com;Tokyo;ENG;Canada;Female;35-44;VIP
10433;John;Williams;john.williams10433@example.com;Berlin;IDF;Germany;Female;45-54;Returning
10434;Sarah;Garcia;sarah.garcia10434@example.com;Tokyo;ENG;UK;Female;35-44;VIP
10435;John;Miller;john.miller10435@example.com;Sydney;NY;Germany;Male;35-44;New
10436;Emily;Brown;emily.brown10436@example.com;Sydney;IDF;France;Male;18-24;New
10437;David;Garcia;david.garcia10437@example.com;New York;NSW;Japan;Other;25-34;Returning
10438;John;Brown;john.brown10438@example.com;Sydney;NSW;Canada;Male;18-24;New
10439;Sarah;Brown;sarah.brown10439@example.com;London;NSW;UK;Male;55-64;VIP
10440;Emily;Garcia;emily.garcia10440@example.com;Sydney;NSW;USA;Male;55-64;VIP
10441;Peter;Williams;peter.williams10441@example.com;Tokyo;ON;France;Other;65+;Returning
10442;Sarah;Miller;sarah.miller10442@example.com;Berlin;ON;France;Male;25-34;VIP
10443;Chris;Williams;chris.williams10443@example.com;New York;IDF;UK;Male;45-54;Returning
